Gly, 40 mM;time/min;4,5;4,5333333;4,5666666;4,5999999;4,6333332;4,6666665;4,6999998;4,7333331;4,7666669;4,8000002;4,8333335;4,8666668;4,9000001;4,9333334;4,9666667;5;5,0333333;5,0666666;5,0999999;5,1333332;5,1666665;5,1999998;5,2333331;5,2666669;5,3000002;5,3333335;5,3666668;5,4000001;5,4333334;5,4666667;5,5;5,5333333;5,5666666;5,5999999;5,6333332;5,6666665;5,6999998;5,7333331;5,7666669;5,8000002;5,8333335;5,8666668;5,9000001;5,9333334;5,9666667;6;6,0333333;6,0666666;6,0999999;6,1333332;6,1666665;6,1999998;6,2333331;6,2666669;6,3000002;6,3333335;6,3666668;6,4000001;6,4333334;6,4666667;6,5;6,5333333;6,5666666;6,5999999;6,6333332;6,6666665;6,6999998;6,7333331;6,7666669;6,8000002;6,8333335;6,8666668;6,9000001;6,9333334;6,9666667;7;7,0333333;7,0666666;7,0999999;7,1333332;7,1666665;7,1999998;7,2333331;7,2666669;7,3000002;7,3333335;7,3666668;7,4000001;7,4333334;7,4666667
wavenumber;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
325,65;;-3,17E-05;-5,30E-05;-1,05E-06;-5,66E-05;-2,34E-05;-3,53E-06;-6,81E-06;8,59E-06;2,52E-06;-1,27E-05;-5,69E-05;-2,52E-05;-0,000107897;-0,000142225;-0,000405324;-0,000717334;-0,000978448;-0,001130185;-0,001163182;-0,001090023;-0,000920721;-0,000809745;-0,000656043;-0,000493936;-0,000383463;-0,000239934;-0,000155511;-9,97E-05;-6,28E-05;-3,97E-05;5,90E-06;2,57E-05;6,21E-05;5,17E-05;2,84E-05;-4,99E-05;-2,40E-05;-5,83E-05;3,90E-05;3,57E-05;3,07E-05;7,31E-06;1,61E-05;-5,65E-05;2,48E-05;-1,49E-05;-1,42E-05;3,17E-05;4,85E-05;2,67E-05;2,44E-06;2,55E-05;8,24E-05;-3,07E-05;4,89E-06;-3,56E-05;-8,58E-05;-6,59E-05;-5,12E-05;-2,40E-05;-3,28E-05;-1,64E-05;-3,16E-05;-1,03E-05;1,17E-05;-1,54E-05;-4,92E-06;-8,64E-09;-1,26E-05;1,33E-05;2,34E-06;2,33E-05;1,26E-05;-2,50E-06;4,58E-06;-2,19E-05;5,08E-05;6,75E-05;2,32E-05;-3,54E-05;2,31E-05;1,43E-06;-2,57E-06;-7,25E-08;-2,79E-05;-4,18E-06;-5,17E-05;-2,23E-05;-3,52E-05;-5,57E-05
327,6516766;;-1,72E-05;-2,88E-05;-5,71E-07;-3,08E-05;-1,28E-05;-1,92E-06;-3,71E-06;4,68E-06;1,37E-06;-6,92E-06;-3,10E-05;-1,37E-05;-5,87E-05;-7,74E-05;-0,000220653;-0,000390507;-0,000532653;-0,000615256;-0,00063322;-0,000593393;-0,000501227;-0,000440814;-0,000357141;-0,000268892;-0,000208752;-0,000130616;-8,47E-05;-5,42E-05;-3,42E-05;-2,16E-05;3,21E-06;1,40E-05;3,38E-05;2,81E-05;1,55E-05;-2,72E-05;-1,31E-05;-3,18E-05;2,13E-05;1,94E-05;1,67E-05;3,98E-06;8,78E-06;-3,08E-05;1,35E-05;-8,13E-06;-7,71E-06;1,73E-05;2,64E-05;1,45E-05;1,33E-06;1,39E-05;4,48E-05;-1,67E-05;2,66E-06;-1,94E-05;-4,67E-05;-3,59E-05;-2,79E-05;-1,30E-05;-1,79E-05;-8,90E-06;-1,72E-05;-5,62E-06;6,38E-06;-8,41E-06;-2,68E-06;-4,70E-09;-6,86E-06;7,22E-06;1,28E-06;1,27E-05;6,85E-06;-1,36E-06;2,50E-06;-1,19E-05;2,76E-05;3,67E-05;1,26E-05;-1,93E-05;1,26E-05;7,76E-07;-1,40E-06;-3,95E-08;-1,52E-05;-2,27E-06;-2,82E-05;-1,21E-05;-1,91E-05;-3,03E-05
329,6527066;;-1,66E-05;-2,78E-05;-5,50E-07;-2,96E-05;-1,23E-05;-1,85E-06;-3,57E-06;4,50E-06;1,32E-06;-6,67E-06;-2,98E-05;-1,32E-05;-5,66E-05;-7,45E-05;-0,000212436;-0,000375965;-0,000512819;-0,000592346;-0,00060964;-0,000571297;-0,000482563;-0,000424399;-0,000343842;-0,000258879;-0,000200978;-0,000125753;-8,15E-05;-5,22E-05;-3,29E-05;-2,08E-05;3,09E-06;1,35E-05;3,25E-05;2,71E-05;1,49E-05;-2,62E-05;-1,26E-05;-3,06E-05;2,05E-05;1,87E-05;1,61E-05;3,83E-06;8,45E-06;-2,96E-05;1,30E-05;-7,83E-06;-7,42E-06;1,66E-05;2,54E-05;1,40E-05;1,28E-06;1,34E-05;4,32E-05;-1,61E-05;2,56E-06;-1,87E-05;-4,50E-05;-3,45E-05;-2,68E-05;-1,26E-05;-1,72E-05;-8,57E-06;-1,66E-05;-5,41E-06;6,15E-06;-8,09E-06;-2,58E-06;-4,53E-09;-6,60E-06;6,95E-06;1,23E-06;1,22E-05;6,59E-06;-1,31E-06;2,40E-06;-1,15E-05;2,66E-05;3,54E-05;1,22E-05;-1,86E-05;1,21E-05;7,47E-07;-1,34E-06;-3,80E-08;-1,46E-05;-2,19E-06;-2,71E-05;-1,17E-05;-1,84E-05;-2,92E-05
331,6530898;;-3,17E-05;-5,30E-05;-1,05E-06;-5,66E-05;-2,35E-05;-3,54E-06;-6,82E-06;8,60E-06;2,52E-06;-1,27E-05;-5,70E-05;-2,52E-05;-0,000108037;-0,000142409;-0,000405849;-0,000718263;-0,000979715;-0,001131648;-0,001164688;-0,001091434;-0,000921913;-0,000810794;-0,000656893;-0,000494576;-0,000383959;-0,000240244;-0,000155712;-9,98E-05;-6,28E-05;-3,98E-05;5,91E-06;2,57E-05;6,22E-05;5,17E-05;2,84E-05;-5,00E-05;-2,40E-05;-5,84E-05;3,91E-05;3,58E-05;3,07E-05;7,32E-06;1,61E-05;-5,66E-05;2,48E-05;-1,49E-05;-1,42E-05;3,17E-05;4,85E-05;2,67E-05;2,44E-06;2,56E-05;8,25E-05;-3,07E-05;4,90E-06;-3,57E-05;-8,59E-05;-6,60E-05;-5,12E-05;-2,40E-05;-3,29E-05;-1,64E-05;-3,16E-05;-1,03E-05;1,17E-05;-1,55E-05;-4,93E-06;-8,65E-09;-1,26E-05;1,33E-05;2,35E-06;2,33E-05;1,26E-05;-2,50E-06;4,59E-06;-2,19E-05;5,08E-05;6,75E-05;2,32E-05;-3,55E-05;2,32E-05;1,43E-06;-2,57E-06;-7,26E-08;-2,79E-05;-4,18E-06;-5,18E-05;-2,23E-05;-3,52E-05;-5,58E-05
333,6528262;;-7,33E-06;-1,23E-05;-2,43E-07;-1,31E-05;-5,43E-06;-8,19E-07;-1,58E-06;1,99E-06;5,83E-07;-2,95E-06;-1,32E-05;-5,83E-06;-2,50E-05;-3,29E-05;-9,39E-05;-0,000166156;-0,000226638;-0,000261785;-0,000269428;-0,000252482;-0,000213267;-0,000187561;-0,000151959;-0,000114411;-8,88E-05;-5,56E-05;-3,60E-05;-2,31E-05;-1,45E-05;-9,20E-06;1,37E-06;5,95E-06;1,44E-05;1,20E-05;6,58E-06;-1,16E-05;-5,56E-06;-1,35E-05;9,04E-06;8,27E-06;7,11E-06;1,69E-06;3,74E-06;-1,31E-05;5,74E-06;-3,46E-06;-3,28E-06;7,34E-06;1,12E-05;6,18E-06;5,64E-07;5,91E-06;1,91E-05;-7,11E-06;1,13E-06;-8,26E-06;-1,99E-05;-1,53E-05;-1,19E-05;-5,55E-06;-7,61E-06;-3,79E-06;-7,32E-06;-2,39E-06;2,72E-06;-3,58E-06;-1,14E-06;-2,00E-09;-2,92E-06;3,07E-06;5,43E-07;5,39E-06;2,91E-06;-5,79E-07;1,06E-06;-5,07E-06;1,18E-05;1,56E-05;5,37E-06;-8,21E-06;5,36E-06;3,30E-07;-5,94E-07;-1,68E-08;-6,46E-06;-9,67E-07;-1,20E-05;-5,16E-06;-8,14E-06;-1,29E-05
335,651916;;-1,93E-05;-3,24E-05;-6,41E-07;-3,46E-05;-1,43E-05;-2,16E-06;-4,16E-06;5,25E-06;1,54E-06;-7,77E-06;-3,48E-05;-1,54E-05;-6,60E-05;-8,69E-05;-0,000247751;-0,000438464;-0,000598068;-0,000690815;-0,000710984;-0,000666267;-0,000562783;-0,000494949;-0,000401;-0,000301914;-0,000234388;-0,000146657;-9,51E-05;-6,09E-05;-3,84E-05;-2,43E-05;3,61E-06;1,57E-05;3,80E-05;3,16E-05;1,74E-05;-3,05E-05;-1,47E-05;-3,57E-05;2,39E-05;2,18E-05;1,88E-05;4,47E-06;9,86E-06;-3,46E-05;1,52E-05;-9,13E-06;-8,66E-06;1,94E-05;2,96E-05;1,63E-05;1,49E-06;1,56E-05;5,04E-05;-1,88E-05;2,99E-06;-2,18E-05;-5,24E-05;-4,03E-05;-3,13E-05;-1,47E-05;-2,01E-05;-1,00E-05;-1,93E-05;-6,31E-06;7,17E-06;-9,44E-06;-3,01E-06;-5,28E-09;-7,70E-06;8,11E-06;1,43E-06;1,42E-05;7,69E-06;-1,53E-06;2,80E-06;-1,34E-05;3,10E-05;4,12E-05;1,42E-05;-2,17E-05;1,41E-05;8,72E-07;-1,57E-06;-4,43E-08;-1,70E-05;-2,55E-06;-3,16E-05;-1,36E-05;-2,15E-05;-3,40E-05
337,650359;;-1,46E-05;-2,44E-05;-4,83E-07;-2,60E-05;-1,08E-05;-1,63E-06;-3,13E-06;3,95E-06;1,16E-06;-5,85E-06;-2,62E-05;-1,16E-05;-4,96E-05;-6,54E-05;-0,000186474;-0,000330018;-0,000450147;-0,000519955;-0,000535136;-0,000501478;-0,000423589;-0,000372533;-0,00030182;-0,000227241;-0,000176417;-0,000110384;-7,15E-05;-4,58E-05;-2,89E-05;-1,83E-05;2,71E-06;1,18E-05;2,86E-05;2,38E-05;1,31E-05;-2,30E-05;-1,10E-05;-2,68E-05;1,80E-05;1,64E-05;1,41E-05;3,36E-06;7,42E-06;-2,60E-05;1,14E-05;-6,87E-06;-6,52E-06;1,46E-05;2,23E-05;1,23E-05;1,12E-06;1,17E-05;3,79E-05;-1,41E-05;2,25E-06;-1,64E-05;-3,95E-05;-3,03E-05;-2,35E-05;-1,10E-05;-1,51E-05;-7,52E-06;-1,45E-05;-4,75E-06;5,40E-06;-7,10E-06;-2,26E-06;-3,97E-09;-5,79E-06;6,10E-06;1,08E-06;1,07E-05;5,79E-06;-1,15E-06;2,11E-06;-1,01E-05;2,34E-05;3,10E-05;1,07E-05;-1,63E-05;1,06E-05;6,56E-07;-1,18E-06;-3,34E-08;-1,28E-05;-1,92E-06;-2,38E-05;-1,02E-05;-1,62E-05;-2,56E-05
339,6481554;;-1,60E-05;-2,68E-05;-5,30E-07;-2,86E-05;-1,18E-05;-1,79E-06;-3,44E-06;4,34E-06;1,27E-06;-6,43E-06;-2,88E-05;-1,27E-05;-5,45E-05;-7,18E-05;-0,000204754;-0,000362369;-0,000494274;-0,000570925;-0,000587594;-0,000550637;-0,000465112;-0,000409051;-0,000331407;-0,000249517;-0,00019371;-0,000121205;-7,86E-05;-5,03E-05;-3,17E-05;-2,01E-05;2,98E-06;1,30E-05;3,14E-05;2,61E-05;1,43E-05;-2,52E-05;-1,21E-05;-2,95E-05;1,97E-05;1,80E-05;1,55E-05;3,69E-06;8,15E-06;-2,86E-05;1,25E-05;-7,54E-06;-7,16E-06;1,60E-05;2,45E-05;1,35E-05;1,23E-06;1,29E-05;4,16E-05;-1,55E-05;2,47E-06;-1,80E-05;-4,33E-05;-3,33E-05;-2,59E-05;-1,21E-05;-1,66E-05;-8,26E-06;-1,60E-05;-5,21E-06;5,92E-06;-7,80E-06;-2,49E-06;-4,36E-09;-6,36E-06;6,70E-06;1,18E-06;1,18E-05;6,36E-06;-1,26E-06;2,32E-06;-1,11E-05;2,56E-05;3,41E-05;1,17E-05;-1,79E-05;1,17E-05;7,20E-07;-1,30E-06;-3,66E-08;-1,41E-05;-2,11E-06;-2,61E-05;-1,12E-05;-1,78E-05;-2,81E-05
